Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180330,MTX    ,201804     ,224913,10945,2,-,-, 
20180330,MTX    ,201804     ,224918,10945,6,-,-, 
20180330,MTX    ,201804     ,224918,10945,2,-,-, 
20180330,MTX    ,201804     ,224927,10945,2,-,-, 
20180330,MTX    ,201804     ,224938,10945,2,-,-, 
20180330,MTX    ,201804     ,224944,10945,2,-,-, 
20180330,MTX    ,201804     ,225019,10945,2,-,-, 
20180330,MTX    ,201804     ,225019,10945,2,-,-, 
20180330,MTX    ,201804     ,225024,10945,2,-,-, 
20180330,MTX    ,201804     ,225032,10944,2,-,-, 
20180330,MTX    ,201804     ,225210,10944,2,-,-, 
20180330,MTX    ,201804     ,225228,10945,2,-,-, 
20180330,MTX    ,201804     ,225315,10945,4,-,-, 
20180330,MTX    ,201804     ,225318,10945,2,-,-, 
20180330,MTX    ,201804     ,225330,10945,2,-,-, 
20180330,MTX    ,201804     ,225338,10944,2,-,-, 
20180330,MTX    ,201804     ,225338,10944,2,-,-, 
20180330,MTX    ,201804     ,225338,10945,2,-,-, 
20180330,MTX    ,201804     ,225358,10945,2,-,-, 
20180330,MTX    ,201804     ,225409,10944,2,-,-, 
20180330,MTX    ,201804     ,225504,10944,2,-,-, 
20180330,MTX    ,201804     ,225521,10944,2,-,-, 
20180330,MTX    ,201804     ,225524,10945,2,-,-, 
20180330,MTX    ,201804     ,225602,10944,2,-,-, 
20180330,MTX    ,201804     ,225611,10944,2,-,-, 
20180330,MTX    ,201804     ,225615,10945,2,-,-, 
20180330,MTX    ,201804     ,225619,10944,4,-,-, 
20180330,MTX    ,201804     ,225619,10944,4,-,-, 
20180330,MTX    ,201804     ,225655,10944,2,-,-, 
20180330,MTX    ,201804     ,225656,10945,2,-,-, 
20180330,MTX    ,201804     ,225710,10944,2,-,-, 
20180330,MTX    ,201804     ,225838,10944,2,-,-, 
20180330,MTX    ,201804     ,225842,10944,2,-,-, 
20180330,MTX    ,201804     ,225842,10944,2,-,-, 
20180330,MTX    ,201804     ,225902,10945,2,-,-, 
20180330,MTX    ,201804     ,225919,10945,2,-,-, 
20180330,MTX    ,201804     ,225921,10944,2,-,-, 
20180330,MTX    ,201804     ,225921,10944,2,-,-, 
20180330,MTX    ,201804     ,225921,10944,2,-,-, 
20180330,MTX    ,201804     ,225921,10944,2,-,-, 
20180330,MTX    ,201804     ,225929,10944,2,-,-, 
20180330,MTX    ,201804     ,225929,10944,2,-,-, 
20180330,MTX    ,201804     ,225930,10944,2,-,-, 
20180330,MTX    ,201804     ,225930,10944,2,-,-, 
20180330,MTX    ,201804     ,225935,10944,2,-,-, 
20180330,MTX    ,201804     ,225940,10944,2,-,-, 
20180330,MTX    ,201804     ,225945,10944,2,-,-, 
20180330,MTX    ,201804     ,225945,10944,2,-,-, 
20180330,MTX    ,201804     ,225953,10944,2,-,-, 
20180330,MTX    ,201804     ,225953,10944,2,-,-, 
20180330,MTX    ,201804     ,230014,10944,2,-,-, 
20180330,MTX    ,201804     ,230056,10944,2,-,-, 
20180330,MTX    ,201804     ,230056,10944,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,4,-,-, 
20180330,MTX    ,201804     ,230056,10943,2,-,-, 
20180330,MTX    ,201804     ,230056,10943,8,-,-, 
20180330,MTX    ,201804     ,230056,10943,8,-,-, 
20180330,MTX    ,201804     ,230056,10942,2,-,-, 
20180330,MTX    ,201804     ,230056,10942,2,-,-, 
20180330,MTX    ,201804     ,230057,10943,2,-,-, 
20180330,MTX    ,201804     ,230153,10943,2,-,-, 
20180330,MTX    ,201804     ,230208,10943,2,-,-, 
20180330,MTX    ,201804     ,230220,10943,2,-,-, 
20180330,MTX    ,201804     ,230220,10943,2,-,-, 
20180330,MTX    ,201804     ,230220,10943,2,-,-, 
20180330,MTX    ,201804     ,230234,10943,2,-,-, 
20180330,MTX    ,201804     ,230413,10944,2,-,-, 
20180330,MTX    ,201804     ,230449,10944,2,-,-, 
20180330,MTX    ,201804     ,230504,10944,2,-,-, 
20180330,MTX    ,201804     ,230557,10944,2,-,-, 
20180330,MTX    ,201804     ,230640,10944,2,-,-, 
20180330,MTX    ,201804     ,230733,10944,2,-,-, 
20180330,MTX    ,201804     ,230736,10943,2,-,-, 
20180330,MTX    ,201804     ,230736,10943,2,-,-, 
20180330,MTX    ,201804     ,230746,10944,2,-,-, 
20180330,MTX    ,201804     ,230812,10944,2,-,-, 
20180330,MTX    ,201804     ,230947,10944,2,-,-, 
20180330,MTX    ,201804     ,231015,10944,2,-,-, 
20180330,MTX    ,201804     ,231015,10944,2,-,-, 
20180330,MTX    ,201804     ,231018,10944,2,-,-, 
20180330,MTX    ,201804     ,231019,10944,2,-,-, 
20180330,MTX    ,201804     ,231037,10944,2,-,-, 
20180330,MTX    ,201804     ,231128,10943,2,-,-, 
20180330,MTX    ,201804     ,231128,10943,2,-,-, 
20180330,MTX    ,201804     ,231137,10943,2,-,-, 
20180330,MTX    ,201804     ,231139,10943,2,-,-, 
20180330,MTX    ,201804     ,231139,10943,2,-,-, 
20180330,MTX    ,201804     ,231143,10943,2,-,-, 
20180330,MTX    ,201804     ,231157,10943,2,-,-, 
20180330,MTX    ,201804     ,231157,10943,2,-,-, 
20180330,MTX    ,201804     ,231159,10943,2,-,-, 
20180330,MTX    ,201804     ,231204,10943,2,-,-, 
20180330,MTX    ,201804     ,231216,10943,6,-,-, 
20180330,MTX    ,201804     ,231216,10943,2,-,-, 
20180330,MTX    ,201804     ,231238,10943,2,-,-, 
20180330,MTX    ,201804     ,231259,10943,2,-,-, 
20180330,MTX    ,201804     ,231259,10943,2,-,-, 
20180330,MTX    ,201804     ,231405,10942,2,-,-, 
20180330,MTX    ,201804     ,231407,10942,2,-,-, 
20180330,MTX    ,201804     ,231408,10943,2,-,-, 
20180330,MTX    ,201804     ,231431,10943,2,-,-, 
20180330,MTX    ,201804     ,231512,10943,2,-,-, 
20180330,MTX    ,201804     ,231512,10943,2,-,-, 
20180330,MTX    ,201804     ,231512,10943,4,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,4,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,6,-,-, 
20180330,MTX    ,201804     ,231512,10942,2,-,-, 
20180330,MTX    ,201804     ,231512,10942,4,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231512,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10942,2,-,-, 
20180330,MTX    ,201804     ,231513,10942,2,-,-, 
20180330,MTX    ,201804     ,231513,10942,2,-,-, 
20180330,MTX    ,201804     ,231513,10942,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,4,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231513,10941,2,-,-, 
20180330,MTX    ,201804     ,231514,10941,2,-,-, 
20180330,MTX    ,201804     ,231536,10941,2,-,-, 
20180330,MTX    ,201804     ,231537,10941,2,-,-, 
20180330,MTX    ,201804     ,231542,10942,2,-,-, 
20180330,MTX    ,201804     ,231549,10941,2,-,-, 
20180330,MTX    ,201804     ,231612,10943,2,-,-, 
20180330,MTX    ,201804     ,231623,10943,2,-,-, 
20180330,MTX    ,201804     ,231634,10942,2,-,-, 
20180330,MTX    ,201804     ,231707,10942,2,-,-, 
20180330,MTX    ,201804     ,231714,10942,2,-,-, 
20180330,MTX    ,201804     ,231715,10942,2,-,-, 
20180330,MTX    ,201804     ,231748,10942,2,-,-, 
20180330,MTX    ,201804     ,231855,10943,2,-,-, 
20180330,MTX    ,201804     ,231858,10942,2,-,-, 
20180330,MTX    ,201804     ,231902,10943,8,-,-, 
20180330,MTX    ,201804     ,231903,10943,2,-,-, 
20180330,MTX    ,201804     ,231938,10943,4,-,-, 
20180330,MTX    ,201804     ,231938,10943,2,-,-, 
20180330,MTX    ,201804     ,231943,10943,6,-,-, 
20180330,MTX    ,201804     ,231951,10943,2,-,-, 
20180330,MTX    ,201804     ,231951,10943,2,-,-, 
20180330,MTX    ,201804     ,231952,10943,2,-,-, 
20180330,MTX    ,201804     ,231952,10943,2,-,-, 
20180330,MTX    ,201804     ,232020,10943,2,-,-, 
20180330,MTX    ,201804     ,232020,10943,2,-,-, 
20180330,MTX    ,201804     ,232020,10943,2,-,-, 
20180330,MTX    ,201804     ,232038,10943,2,-,-, 
20180330,MTX    ,201804     ,232106,10942,2,-,-, 
20180330,MTX    ,201804     ,232122,10943,4,-,-, 
20180330,MTX    ,201804     ,232138,10943,2,-,-, 
20180330,MTX    ,201804     ,232145,10943,2,-,-, 
20180330,MTX    ,201804     ,232229,10943,2,-,-, 
20180330,MTX    ,201804     ,232316,10942,2,-,-, 
20180330,MTX    ,201804     ,232357,10943,2,-,-, 
20180330,MTX    ,201804     ,232503,10942,2,-,-, 
20180330,MTX    ,201804     ,232503,10942,2,-,-, 
20180330,MTX    ,201804     ,232503,10942,2,-,-, 
20180330,MTX    ,201804     ,232504,10943,4,-,-, 
20180330,MTX    ,201804     ,232615,10943,2,-,-, 
20180330,MTX    ,201804     ,232637,10942,2,-,-, 
20180330,MTX    ,201804     ,232648,10942,2,-,-, 
20180330,MTX    ,201804     ,232731,10942,2,-,-, 
20180330,MTX    ,201804     ,232816,10942,2,-,-, 
20180330,MTX    ,201804     ,232816,10942,2,-,-, 
20180330,MTX    ,201804     ,232816,10942,2,-,-, 
20180330,MTX    ,201804     ,232818,10942,2,-,-, 
20180330,MTX    ,201804     ,232906,10942,2,-,-, 
20180330,MTX    ,201804     ,232928,10942,2,-,-, 
20180330,MTX    ,201804     ,232944,10942,2,-,-, 
20180330,MTX    ,201804     ,233005,10942,2,-,-, 
20180330,MTX    ,201804     ,233014,10942,2,-,-, 
20180330,MTX    ,201804     ,233015,10941,2,-,-, 
20180330,MTX    ,201804     ,233022,10941,2,-,-, 
20180330,MTX    ,201804     ,233022,10941,4,-,-, 
20180330,MTX    ,201804     ,233031,10942,2,-,-, 
20180330,MTX    ,201804     ,233033,10941,4,-,-, 
20180330,MTX    ,201804     ,233035,10941,2,-,-, 
20180330,MTX    ,201804     ,233035,10941,2,-,-, 
20180330,MTX    ,201804     ,233041,10941,2,-,-, 
20180330,MTX    ,201804     ,233042,10941,2,-,-, 
20180330,MTX    ,201804     ,233045,10942,2,-,-, 
20180330,MTX    ,201804     ,233054,10941,2,-,-, 
20180330,MTX    ,201804     ,233114,10941,2,-,-, 
20180330,MTX    ,201804     ,233135,10940,2,-,-, 
20180330,MTX    ,201804     ,233135,10940,2,-,-, 
20180330,MTX    ,201804     ,233135,10940,2,-,-, 
20180330,MTX    ,201804     ,233135,10940,2,-,-, 
20180330,MTX    ,201804     ,233135,10941,2,-,-, 
20180330,MTX    ,201804     ,233135,10940,2,-,-, 
20180330,MTX    ,201804     ,233155,10940,2,-,-, 
20180330,MTX    ,201804     ,233156,10941,4,-,-, 
20180330,MTX    ,201804     ,233157,10940,2,-,-, 
20180330,MTX    ,201804     ,233159,10941,4,-,-, 
20180330,MTX    ,201804     ,233203,10941,2,-,-, 
20180330,MTX    ,201804     ,233257,10940,2,-,-, 
20180330,MTX    ,201804     ,233257,10940,4,-,-, 
20180330,MTX    ,201804     ,233304,10941,2,-,-, 
20180330,MTX    ,201804     ,233320,10941,2,-,-, 
20180330,MTX    ,201804     ,233324,10941,2,-,-, 
20180330,MTX    ,201804     ,233326,10941,2,-,-, 
20180330,MTX    ,201804     ,233336,10941,2,-,-, 
20180330,MTX    ,201804     ,233427,10941,2,-,-, 
20180330,MTX    ,201804     ,233435,10941,2,-,-, 
20180330,MTX    ,201804     ,233448,10942,4,-,-, 
20180330,MTX    ,201804     ,233516,10941,4,-,-, 
20180330,MTX    ,201804     ,233517,10942,2,-,-, 
20180330,MTX    ,201804     ,233601,10942,4,-,-, 
20180330,MTX    ,201804     ,233607,10942,2,-,-, 
20180330,MTX    ,201804     ,233610,10942,2,-,-, 
20180330,MTX    ,201804     ,233620,10942,4,-,-, 
20180330,MTX    ,201804     ,233624,10942,4,-,-, 
20180330,MTX    ,201804     ,233635,10942,4,-,-, 
20180330,MTX    ,201804     ,233645,10942,2,-,-, 
20180330,MTX    ,201804     ,233645,10942,2,-,-, 
20180330,MTX    ,201804     ,233700,10942,6,-,-, 
20180330,MTX    ,201804     ,233713,10942,2,-,-, 
20180330,MTX    ,201804     ,233727,10942,2,-,-, 
20180330,MTX    ,201804     ,233803,10941,2,-,-, 
20180330,MTX    ,201804     ,233803,10941,2,-,-, 
20180330,MTX    ,201804     ,233803,10941,2,-,-, 
20180330,MTX    ,201804     ,233803,10941,2,-,-, 
20180330,MTX    ,201804     ,233821,10942,2,-,-, 
20180330,MTX    ,201804     ,233823,10942,2,-,-, 
20180330,MTX    ,201804     ,233829,10942,2,-,-, 
20180330,MTX    ,201804     ,233834,10942,2,-,-, 
20180330,MTX    ,201804     ,233840,10942,2,-,-, 
20180330,MTX    ,201804     ,234008,10942,2,-,-, 
20180330,MTX    ,201804     ,234158,10943,4,-,-, 
20180330,MTX    ,201804     ,234233,10943,2,-,-, 
20180330,MTX    ,201804     ,234249,10943,2,-,-, 
20180330,MTX    ,201804     ,234256,10942,2,-,-, 
20180330,MTX    ,201804     ,234305,10943,2,-,-, 
20180330,MTX    ,201804     ,234323,10942,2,-,-, 
20180330,MTX    ,201804     ,234323,10942,2,-,-, 
20180330,MTX    ,201804     ,234328,10943,2,-,-, 
20180330,MTX    ,201804     ,234516,10943,2,-,-, 
20180330,MTX    ,201804     ,234517,10942,2,-,-, 
20180330,MTX    ,201804     ,234517,10942,2,-,-, 
20180330,MTX    ,201804     ,234521,10943,2,-,-, 
20180330,MTX    ,201804     ,234650,10943,2,-,-, 
20180330,MTX    ,201804     ,234701,10943,2,-,-, 
20180330,MTX    ,201804     ,234727,10943,2,-,-, 
20180330,MTX    ,201804     ,234727,10943,4,-,-, 
20180330,MTX    ,201804     ,234739,10943,2,-,-, 
20180330,MTX    ,201804     ,234759,10942,2,-,-, 
20180330,MTX    ,201804     ,234759,10942,2,-,-, 
20180330,MTX    ,201804     ,234925,10942,2,-,-, 
20180330,MTX    ,201804     ,234936,10943,2,-,-, 
20180330,MTX    ,201804     ,235023,10942,4,-,-, 
20180330,MTX    ,201804     ,235023,10942,2,-,-, 
20180330,MTX    ,201804     ,235023,10942,4,-,-, 
20180330,MTX    ,201804     ,235023,10942,2,-,-, 
20180330,MTX    ,201804     ,235245,10942,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,4,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235306,10941,2,-,-, 
20180330,MTX    ,201804     ,235409,10941,2,-,-, 
20180330,MTX    ,201804     ,235513,10941,2,-,-, 
20180330,MTX    ,201804     ,235523,10941,2,-,-, 
20180330,MTX    ,201804     ,235529,10941,2,-,-, 
20180330,MTX    ,201804     ,235532,10941,2,-,-, 
20180330,MTX    ,201804     ,235534,10941,2,-,-, 
20180330,MTX    ,201804     ,235537,10941,2,-,-, 
20180330,MTX    ,201804     ,235537,10941,2,-,-, 
20180330,MTX    ,201804     ,235539,10940,4,-,-, 
20180330,MTX    ,201804     ,235559,10940,2,-,-, 
20180330,MTX    ,201804     ,235602,10940,2,-,-, 
20180330,MTX    ,201804     ,235608,10940,2,-,-, 
20180330,MTX    ,201804     ,235608,10940,2,-,-, 
20180330,MTX    ,201804     ,235625,10940,2,-,-, 
20180330,MTX    ,201804     ,235625,10940,2,-,-, 
20180330,MTX    ,201804     ,235644,10940,2,-,-, 
20180330,MTX    ,201804     ,235644,10940,2,-,-, 
20180330,MTX    ,201804     ,235647,10940,2,-,-, 
20180330,MTX    ,201804     ,235647,10940,2,-,-, 
20180330,MTX    ,201804     ,235649,10940,2,-,-, 
20180330,MTX    ,201804     ,235653,10940,2,-,-, 
20180330,MTX    ,201804     ,235700,10940,2,-,-, 
20180330,MTX    ,201804     ,235706,10940,2,-,-, 
20180330,MTX    ,201804     ,235710,10940,2,-,-, 
20180330,MTX    ,201804     ,235710,10940,4,-,-, 
20180330,MTX    ,201804     ,235716,10940,4,-,-, 
20180330,MTX    ,201804     ,235718,10940,2,-,-, 
20180330,MTX    ,201804     ,235720,10940,2,-,-, 
20180330,MTX    ,201804     ,235720,10940,2,-,-, 
20180330,MTX    ,201804     ,235721,10940,2,-,-, 
20180330,MTX    ,201804     ,235730,10940,2,-,-, 
20180330,MTX    ,201804     ,235737,10940,2,-,-, 
20180330,MTX    ,201804     ,235739,10940,2,-,-, 
20180330,MTX    ,201804     ,235757,10940,2,-,-, 
20180330,MTX    ,201804     ,235802,10940,2,-,-, 
20180330,MTX    ,201804     ,235807,10940,2,-,-, 
20180330,MTX    ,201804     ,235809,10940,2,-,-, 
20180330,MTX    ,201804     ,235813,10940,2,-,-, 
20180330,MTX    ,201804     ,235819,10940,2,-,-, 
20180330,MTX    ,201804     ,235910,10940,2,-,-, 
20180330,MTX    ,201804     ,235911,10940,2,-,-, 
20180330,MTX    ,201804     ,235931,10940,2,-,-, 
20180330,MTX    ,201804     ,235931,10940,2,-,-, 
20180330,MTX    ,201804     ,235931,10940,2,-,-, 
20180330,MTX    ,201804     ,235937,10940,2,-,-, 
20180330,MTX    ,201804     ,235950,10940,2,-,-, 
20180331,MTX    ,201804     ,000013,10940,2,-,-, 
20180331,MTX    ,201804     ,000013,10940,2,-,-, 
20180331,MTX    ,201804     ,000016,10941,4,-,-, 
20180331,MTX    ,201804     ,000019,10940,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000025,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,4,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000026,10939,2,-,-, 
20180331,MTX    ,201804     ,000027,10941,4,-,-, 
20180331,MTX    ,201804     ,000027,10939,2,-,-, 
20180331,MTX    ,201804     ,000027,10939,2,-,-, 
20180331,MTX    ,201804     ,000027,10939,4,-,-, 
20180331,MTX    ,201804     ,000027,10939,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,8,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,4,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,4,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
20180331,MTX    ,201804     ,000027,10938,2,-,-, 
